Freq.	V(vout)
3.16227766016838e+003	(-5.32183663599757e-004dB,1.79442572681458e+002°)
3.23593656929628e+003	(-5.44341702987817e-004dB,1.79429588911207e+002°)
3.31131121482591e+003	(-5.57072702317530e-004dB,1.79416302737270e+002°)
3.38844156139202e+003	(-5.70403661396283e-004dB,1.79402707117703e+002°)
3.46736850452531e+003	(-5.84362852196123e-004dB,1.79388794846675e+002°)
3.54813389233575e+003	(-5.98979878805185e-004dB,1.79374558550657e+002°)
3.63078054770101e+003	(-6.14285740135444e-004dB,1.79359990684527e+002°)
3.71535229097172e+003	(-6.30312895679296e-004dB,1.79345083527588e+002°)
3.80189396320561e+003	(-6.47095334284432e-004dB,1.79329829179487e+002°)
3.89045144994280e+003	(-6.64668646168204e-004dB,1.79314219556042e+002°)
3.98107170553497e+003	(-6.83070098396573e-004dB,1.79298246384980e+002°)
4.07380277804112e+003	(-7.02338713803942e-004dB,1.79281901201567e+002°)
4.16869383470335e+003	(-7.22515353729515e-004dB,1.79265175344139e+002°)
4.26579518801592e+003	(-7.43642804588025e-004dB,1.79248059949536e+002°)
4.36515832240165e+003	(-7.65765868535789e-004dB,1.79230545948427e+002°)
4.46683592150962e+003	(-7.88931458392798e-004dB,1.79212624060525e+002°)
4.57088189614874e+003	(-8.13188697077076e-004dB,1.79194284789695e+002°)
4.67735141287197e+003	(-8.38589021607011e-004dB,1.79175518418950e+002°)
4.78630092322637e+003	(-8.65186292152754e-004dB,1.79156315005333e+002°)
4.89778819368445e+003	(-8.93036906057513e-004dB,1.79136664374673e+002°)
5.01187233627271e+003	(-9.22199917360153e-004dB,1.79116556116235e+002°)
5.12861383991364e+003	(-9.52737161869334e-004dB,1.79095979577235e+002°)
5.24807460249772e+003	(-9.84713388091279e-004dB,1.79074923857236e+002°)
5.37031796370252e+003	(-1.01819639442905e-003dB,1.79053377802414e+002°)
5.49540873857624e+003	(-1.05325717266442e-003dB,1.79031329999690e+002°)
5.62341325190348e+003	(-1.08997005838734e-003dB,1.79008768770733e+002°)
5.75439937337156e+003	(-1.12841288831114e-003dB,1.78985682165827e+002°)
5.88843655355588e+003	(-1.16866716511942e-003dB,1.78962057957586e+002°)
6.02559586074357e+003	(-1.21081822996061e-003dB,1.78937883634546e+002°)
6.16595001861481e+003	(-1.25495544315261e-003dB,1.78913146394591e+002°)
6.30957344480192e+003	(-1.30117237326887e-003dB,1.78887833138242e+002°)
6.45654229034654e+003	(-1.34956699521605e-003dB,1.78861930461793e+002°)
6.60693448007595e+003	(-1.40024189752428e-003dB,1.78835424650284e+002°)
6.76082975391980e+003	(-1.45330449941832e-003dB,1.78808301670323e+002°)
6.91830970918935e+003	(-1.50886727812738e-003dB,1.78780547162740e+002°)
7.07945784384136e+003	(-1.56704800677422e-003dB,1.78752146435079e+002°)
7.24435960074989e+003	(-1.62797000349755e-003dB,1.78723084453920e+002°)
7.41310241300916e+003	(-1.69176239227556e-003dB,1.78693345837025e+002°)
7.58577575029182e+003	(-1.75856037594555e-003dB,1.78662914845311e+002°)
7.76247116628690e+003	(-1.82850552206743e-003dB,1.78631775374641e+002°)
7.94328234724280e+003	(-1.90174606218726e-003dB,1.78599910947435e+002°)
8.12830516164097e+003	(-1.97843720512736e-003dB,1.78567304704088e+002°)
8.31763771102669e+003	(-2.05874146503407e-003dB,1.78533939394198e+002°)
8.51138038202374e+003	(-2.14282900469336e-003dB,1.78499797367603e+002°)
8.70963589956079e+003	(-2.23087799503196e-003dB,1.78464860565216e+002°)
8.91250938133744e+003	(-2.32307499141163e-003dB,1.78429110509653e+002°)
9.12010839355908e+003	(-2.41961532758260e-003dB,1.78392528295661e+002°)
9.33254300796989e+003	(-2.52070352809208e-003dB,1.78355094580333e+002°)
9.54992586021434e+003	(-2.62655373994479e-003dB,1.78316789573103e+002°)
9.77237220955809e+003	(-2.73739018456823e-003dB,1.78277593025529e+002°)
9.99999999999998e+003	(-2.85344763077601e-003dB,1.78237484220848e+002°)
1.02329299228075e+004	(-2.97497189004754e-003dB,1.78196441963303e+002°)
1.04712854805090e+004	(-3.10222033478928e-003dB,1.78154444567244e+002°)
1.07151930523760e+004	(-3.23546244093405e-003dB,1.78111469845987e+002°)
1.09647819614318e+004	(-3.37498035581183e-003dB,1.78067495100434e+002°)
1.12201845430196e+004	(-3.52106949261757e-003dB,1.78022497107453e+002°)
1.14815362149688e+004	(-3.67403915256082e-003dB,1.77976452108004e+002°)
1.17489755493953e+004	(-3.83421317610269e-003dB,1.77929335795019e+002°)
1.20226443461741e+004	(-4.00193062452378e-003dB,1.77881123301013e+002°)
1.23026877081238e+004	(-4.17754649329705e-003dB,1.77831789185453e+002°)
1.25892541179416e+004	(-4.36143245866440e-003dB,1.77781307421842e+002°)
1.28824955169313e+004	(-4.55397765899346e-003dB,1.77729651384545e+002°)
1.31825673855640e+004	(-4.75558951253232e-003dB,1.77676793835342e+002°)
1.34896288259165e+004	(-4.96669457314623e-003dB,1.77622706909699e+002°)
1.38038426460288e+004	(-5.18773942584459e-003dB,1.77567362102760e+002°)
1.41253754462275e+004	(-5.41919162394537e-003dB,1.77510730255052e+002°)
1.44543977074592e+004	(-5.66154066967784e-003dB,1.77452781537907e+002°)
1.47910838816820e+004	(-5.91529904035893e-003dB,1.77393485438586e+002°)
1.51356124843620e+004	(-6.18100326204444e-003dB,1.77332810745107e+002°)
1.54881661891248e+004	(-6.45921503295830e-003dB,1.77270725530779e+002°)
1.58489319246111e+004	(-6.75052239889873e-003dB,1.77207197138428e+002°)
1.62181009735893e+004	(-7.05554098300209e-003dB,1.77142192164324e+002°)
1.65958690743756e+004	(-7.37491527228012e-003dB,1.77075676441793e+002°)
1.69824365246174e+004	(-7.70931996357551e-003dB,1.77007615024522e+002°)
1.73780082874937e+004	(-8.05946137152504e-003dB,1.76937972169558e+002°)
1.77827941003892e+004	(-8.42607890141749e-003dB,1.76866711319976e+002°)
1.81970085860998e+004	(-8.80994658974655e-003dB,1.76793795087251e+002°)
1.86208713666286e+004	(-9.21187471559880e-003dB,1.76719185233297e+002°)
1.90546071796324e+004	(-9.63271148597845e-003dB,1.76642842652195e+002°)
1.94984459975804e+004	(-1.00733447983665e-002dB,1.76564727351603e+002°)
1.99526231496887e+004	(-1.05347040839971e-002dB,1.76484798433843e+002°)
2.04173794466952e+004	(-1.10177622353483e-002dB,1.76403014076677e+002°)
2.08929613085403e+004	(-1.15235376216199e-002dB,1.76319331513759e+002°)
2.13796208950222e+004	(-1.20530961960717e-002dB,1.76233707014780e+002°)
2.18776162394954e+004	(-1.26075536992165e-002dB,1.76146095865291e+002°)
2.23872113856833e+004	(-1.31880779621049e-002dB,1.76056452346229e+002°)
2.29086765276777e+004	(-1.37958913140250e-002dB,1.75964729713127e+002°)
2.34422881531991e+004	(-1.44322730991455e-002dB,1.75870880175033e+002°)
2.39883291901948e+004	(-1.50985623068322e-002dB,1.75774854873124e+002°)
2.45470891568502e+004	(-1.57961603204973e-002dB,1.75676603859044e+002°)
2.51188643150957e+004	(-1.65265337900916e-002dB,1.75576076072955e+002°)
2.57039578276885e+004	(-1.72912176334458e-002dB,1.75473219321320e+002°)
2.63026799189537e+004	(-1.80918181719782e-002dB,1.75367980254424e+002°)
