-9;-9.0362;0.8902;-9.0362;0.8902
-5.80E+00;5.80E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985;
-5.70E+00;5.70E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987;
-5.60E+00;5.60E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987;
-5.50E+00;5.50E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989;
-5.40E+00;5.40E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899;
-5.30E+00;5.30E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991;
-5.20E+00;5.20E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992;
-5.10E+00;5.10E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994;
-5.00E+00;5.00E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995;
-4.90E+00;4.90E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996;
-4.80E+00;4.80E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998;
-4.70E+00;4.70E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998,0.4698999;
-4.60E+00;4.60E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998,0.4698999,0.4599;
-4.50E+00;4.50E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998,0.4698999,0.4599,0.4499002;
-4.40E+00;4.40E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998,0.4698999,0.4599,0.4499002,0.4399003;
-4.30E+00;4.30E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998,0.4698999,0.4599,0.4499002,0.4399003,0.4299004;
-4.20E+00;4.20E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998,0.4698999,0.4599,0.4499002,0.4399003,0.4299004,0.4199005;
-4.10E+00;4.10E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001,-4.10000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998,0.4698999,0.4599,0.4499002,0.4399003,0.4299004,0.4199005,0.4099006;
-4.00E+00;4.00E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001,-4.10000000000001,-4.00000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998,0.4698999,0.4599,0.4499002,0.4399003,0.4299004,0.4199005,0.4099006,0.3999008;
-3.90E+00;3.90E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001,-4.10000000000001,-4.00000000000001,-3.90000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998,0.4698999,0.4599,0.4499002,0.4399003,0.4299004,0.4199005,0.4099006,0.3999008,0.3899009;
-3.80E+00;3.80E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001,-4.10000000000001,-4.00000000000001,-3.90000000000001,-3.80000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998,0.4698999,0.4599,0.4499002,0.4399003,0.4299004,0.4199005,0.4099006,0.3999008,0.3899009,0.379901;
-3.70E+00;3.70E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001,-4.10000000000001,-4.00000000000001,-3.90000000000001,-3.80000000000001,-3.70000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998,0.4698999,0.4599,0.4499002,0.4399003,0.4299004,0.4199005,0.4099006,0.3999008,0.3899009,0.379901,0.3699012;
-3.60E+00;3.60E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001,-4.10000000000001,-4.00000000000001,-3.90000000000001,-3.80000000000001,-3.70000000000001,-3.60000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998,0.4698999,0.4599,0.4499002,0.4399003,0.4299004,0.4199005,0.4099006,0.3999008,0.3899009,0.379901,0.3699012,0.3599013;
-3.50E+00;3.50E-01;-9,-8.9,-8.8,-8.7,-8.6,-8.5,-8.4,-8.3,-8.2,-8.1,-8,-7.9,-7.8,-7.7,-7.6,-7.5,-7.4,-7.3,-7.2,-7.1,-7,-6.9,-6.8,-6.7,-6.6,-6.5,-6.4,-6.30000000000001,-6.20000000000001,-6.10000000000001,-6.00000000000001,-5.90000000000001,-5.80000000000001,-5.70000000000001,-5.60000000000001,-5.50000000000001,-5.40000000000001,-5.30000000000001,-5.20000000000001,-5.10000000000001,-5.00000000000001,-4.90000000000001,-4.80000000000001,-4.70000000000001,-4.60000000000001,-4.50000000000001,-4.40000000000001,-4.30000000000001,-4.20000000000001,-4.10000000000001,-4.00000000000001,-3.90000000000001,-3.80000000000001,-3.70000000000001,-3.60000000000001,-3.50000000000001;0.8998945,0.8898946,0.8798947,0.8698949,0.859895,0.8498951,0.8398952,0.8298954,0.8198955,0.8098956,0.7998958,0.7898959,0.779896,0.7698961,0.7598963,0.7498964,0.7398965,0.7298967,0.7198967,0.7098969,0.699897,0.6898971,0.6798972,0.6698974,0.6598975,0.6498976,0.6398978,0.6298979,0.619898,0.6098981,0.5998983,0.5898984,0.5798985,0.5698987,0.5598987,0.5498989,0.539899,0.5298991,0.5198992,0.5098994,0.4998995,0.4898996,0.4798998,0.4698999,0.4599,0.4499002,0.4399003,0.4299004,0.4199005,0.4099006,0.3999008,0.3899009,0.379901,0.3699012,0.3599013,0.3499014;
