Freq.	V(vout)
2.34422881531991e+006	(-3.13266667764862e+001dB,4.42306008308840e+001°)
2.39883291901948e+006	(-3.16707643805423e+001dB,4.30454129779082e+001°)
2.45470891568502e+006	(-3.20162493018423e+001dB,4.18875863337033e+001°)
2.51188643150957e+006	(-3.23629177376458e+001dB,4.07566337191309e+001°)
2.57039578276885e+006	(-3.27105741984605e+001dB,3.96520432587606e+001°)
2.63026799189537e+006	(-3.30590311673320e+001dB,3.85732837860559e+001°)
2.69153480392690e+006	(-3.34081087239892e+001dB,3.75198097257907e+001°)
2.75422870333815e+006	(-3.37576341440251e+001dB,3.64910654764084e+001°)
2.81838293126444e+006	(-3.41074414820003e+001dB,3.54864893191603e+001°)
2.88403150312659e+006	(-3.44573711461386e+001dB,3.45055168835811e+001°)
2.95120922666637e+006	(-3.48072694711590e+001dB,3.35475842004009e+001°)
3.01995172040200e+006	(-3.51569882947673e+001dB,3.26121303735906e+001°)
3.09029543251358e+006	(-3.55063845424057e+001dB,3.16985999030553e+001°)
3.16227766016837e+006	(-3.58553198240498e+001dB,3.08064446887463e+001°)
3.23593656929627e+006	(-3.62036600461219e+001dB,2.99351257457402e+001°)
3.31131121482590e+006	(-3.65512750409684e+001dB,2.90841146583128e+001°)
3.38844156139201e+006	(-3.68980382158211e+001dB,2.82528947993079e+001°)
3.46736850452530e+006	(-3.72438262226979e+001dB,2.74409623391979e+001°)
3.54813389233574e+006	(-3.75885186503250e+001dB,2.66478270673315e+001°)
3.63078054770100e+006	(-3.79319977388322e+001dB,2.58730130458885e+001°)
3.71535229097171e+006	(-3.82741481177147e+001dB,2.51160591151669e+001°)
3.80189396320559e+006	(-3.86148565673295e+001dB,2.43765192669682e+001°)
3.89045144994279e+006	(-3.89540118040175e+001dB,2.36539629010867e+001°)
3.98107170553495e+006	(-3.92915042887968e+001dB,2.29479749782493e+001°)
4.07380277804111e+006	(-3.96272260594522e+001dB,2.22581560813036e+001°)
4.16869383470333e+006	(-3.99610705857476e+001dB,2.15841223950243e+001°)
4.26579518801591e+006	(-4.02929326474156e+001dB,2.09255056136149e+001°)
4.36515832240164e+006	(-4.06227082345005e+001dB,2.02819527837819e+001°)
4.46683592150961e+006	(-4.09502944695861e+001dB,1.96531260902227e+001°)
4.57088189614873e+006	(-4.12755895513799e+001dB,1.90387025894131e+001°)
4.67735141287196e+006	(-4.15984927190880e+001dB,1.84383738967702e+001°)
4.78630092322636e+006	(-4.19189042369567e+001dB,1.78518458315319e+001°)
4.89778819368444e+006	(-4.22367253983315e+001dB,1.72788380231221e+001°)
5.01187233627270e+006	(-4.25518585485185e+001dB,1.67190834822265e+001°)
5.12861383991362e+006	(-4.28642071256997e+001dB,1.61723281394198e+001°)
5.24807460249770e+006	(-4.31736757190915e+001dB,1.56383303538413e+001°)
5.37031796370250e+006	(-4.34801701434945e+001dB,1.51168603942007e+001°)
5.49540873857621e+006	(-4.37835975293089e+001dB,1.46076998942036e+001°)
5.62341325190346e+006	(-4.40838664270411e+001dB,1.41106412844142e+001°)
5.75439937337154e+006	(-4.43808869252604e+001dB,1.36254872025393e+001°)
5.88843655355586e+006	(-4.46745707808940e+001dB,1.31520498841346e+001°)
6.02559586074354e+006	(-4.49648315606949e+001dB,1.26901505358351e+001°)
6.16595001861479e+006	(-4.52515847926278e+001dB,1.22396186932918e+001°)
6.30957344480190e+006	(-4.55347481258856e+001dB,1.18002915662041e+001°)
6.45654229034652e+006	(-4.58142414981516e+001dB,1.13720133729591e+001°)
6.60693448007592e+006	(-4.60899873086897e+001dB,1.09546346676304e+001°)
6.76082975391978e+006	(-4.63619105957802e+001dB,1.05480116622754e+001°)
6.91830970918932e+006	(-4.66299392169727e+001dB,1.01520055476734e+001°)
7.07945784384134e+006	(-4.68940040305924e+001dB,9.76648181585672e+000°)
7.24435960074986e+006	(-4.71540390769160e+001dB,9.39130958796812e+000°)
7.41310241300913e+006	(-4.74099817573900e+001dB,9.02636095110781e+000°)
7.58577575029179e+006	(-4.76617730103013e+001dB,8.67151030800258e+000°)
7.76247116628687e+006	(-4.79093574812856e+001dB,8.32663374337383e+000°)
7.94328234724277e+006	(-4.81526836870963e+001dB,7.99160841093373e+000°)
8.12830516164094e+006	(-4.83917041710980e+001dB,7.66631194492944e+000°)
8.31763771102666e+006	(-4.86263756490031e+001dB,7.35062190008322e+000°)
8.51138038202371e+006	(-4.88566591434308e+001dB,7.04441522364318e+000°)
8.70963589956075e+006	(-4.90825201059698e+001dB,6.74756776308868e+000°)
8.91250938133740e+006	(-4.93039285255096e+001dB,6.45995381277584e+000°)
9.12010839355904e+006	(-4.95208590217365e+001dB,6.18144570252016e+000°)
9.33254300796985e+006	(-4.97332909227992e+001dB,5.91191343074602e+000°)
9.54992586021430e+006	(-4.99412083263106e+001dB,5.65122434444422e+000°)
9.77237220955804e+006	(-5.01446001429773e+001dB,5.39924286771596e+000°)
1.00000000000000e+007	(-5.03434601223247e+001dB,5.15583028021251e+000°)
