Freq.	V(vout)
5.00000000000000e+002	(-2.38669059774964e+000dB,-4.09698737286067e+001°)
5.03852407068052e+002	(-2.41753411516053e+000dB,-4.12100628087902e+001°)
5.07734496216540e+002	(-2.44871591249840e+000dB,-4.14508886461358e+001°)
5.11646496140377e+002	(-2.48023858393332e+000dB,-4.16923421455990e+001°)
5.15588637296528e+002	(-2.51210473088652e+000dB,-4.19344141200976e+001°)
5.19561151917585e+002	(-2.54431696226725e+000dB,-4.21770952933095e+001°)
5.23564274025450e+002	(-2.57687789473274e+000dB,-4.24203763025480e+001°)
5.27598239445121e+002	(-2.60979015297206e+000dB,-4.26642477017119e+001°)
5.31663285818581e+002	(-2.64305637001473e+000dB,-4.29086999643105e+001°)
5.35759652618804e+002	(-2.67667918756486e+000dB,-4.31537234865604e+001°)
5.39887581163855e+002	(-2.71066125636158e+000dB,-4.33993085905558e+001°)
5.44047314631114e+002	(-2.74500523656671e+000dB,-4.36454455275078e+001°)
5.48239098071593e+002	(-2.77971379818037e+000dB,-4.38921244810543e+001°)
5.52463178424380e+002	(-2.81478962148554e+000dB,-4.41393355706370e+001°)
5.56719804531181e+002	(-2.85023539752228e+000dB,-4.43870688549453e+001°)
5.61009227150983e+002	(-2.88605382859261e+000dB,-4.46353143354242e+001°)
5.65331698974820e+002	(-2.92224762879688e+000dB,-4.48840619598470e+001°)
5.69687474640669e+002	(-2.95881952460256e+000dB,-4.51333016259482e+001°)
5.74076810748442e+002	(-2.99577225544636e+000dB,-4.53830231851174e+001°)
5.78499965875106e+002	(-3.03310857437061e+000dB,-4.56332164461509e+001°)
5.82957200589917e+002	(-3.07083124869489e+000dB,-4.58838711790599e+001°)
5.87448777469766e+002	(-3.10894306072382e+000dB,-4.61349771189337e+001°)
5.91974961114652e+002	(-3.14744680849204e+000dB,-4.63865239698552e+001°)
5.96536018163268e+002	(-3.18634530654734e+000dB,-4.66385014088678e+001°)
6.01132217308708e+002	(-3.22564138677305e+000dB,-4.68908990899908e+001°)
6.05763829314295e+002	(-3.26533789925057e+000dB,-4.71437066482819e+001°)
6.10431127029537e+002	(-3.30543771316327e+000dB,-4.73969137039455e+001°)
6.15134385406192e+002	(-3.34594371774276e+000dB,-4.76505098664826e+001°)
6.19873881514473e+002	(-3.38685882325865e+000dB,-4.79044847388831e+001°)
6.24649894559368e+002	(-3.42818596205291e+000dB,-4.81588279218566e+001°)
6.29462705897085e+002	(-3.46992808962003e+000dB,-4.84135290180994e+001°)
