Freq.	V(vout)
5.00000000000000e+002	(-1.93249425346342e+000dB,-3.81362661270028e+001°)
5.03852407068052e+002	(-1.95797929911111e+000dB,-3.83706228625668e+001°)
5.07734496216540e+002	(-1.98375250728206e+000dB,-3.86057732386159e+001°)
5.11646496140377e+002	(-2.00981613408912e+000dB,-3.88417102312448e+001°)
5.15588637296528e+002	(-2.03617243674686e+000dB,-3.90784267030922e+001°)
5.19561151917585e+002	(-2.06282367345033e+000dB,-3.93159154052242e+001°)
5.23564274025450e+002	(-2.08977210326408e+000dB,-3.95541689791063e+001°)
5.27598239445121e+002	(-2.11701998602198e+000dB,-3.97931799586639e+001°)
5.31663285818581e+002	(-2.14456958223843e+000dB,-4.00329407724318e+001°)
5.35759652618804e+002	(-2.17242315303150e+000dB,-4.02734437457935e+001°)
5.39887581163855e+002	(-2.20058296005851e+000dB,-4.05146811033089e+001°)
5.44047314631114e+002	(-2.22905126546470e+000dB,-4.07566449711313e+001°)
5.48239098071593e+002	(-2.25783033184550e+000dB,-4.09993273795141e+001°)
5.52463178424380e+002	(-2.28692242222305e+000dB,-4.12427202654048e+001°)
5.56719804531181e+002	(-2.31632980003741e+000dB,-4.14868154751300e+001°)
5.61009227150983e+002	(-2.34605472915332e+000dB,-4.17316047671662e+001°)
5.65331698974820e+002	(-2.37609947388279e+000dB,-4.19770798150006e+001°)
5.69687474640669e+002	(-2.40646629902438e+000dB,-4.22232322100785e+001°)
5.74076810748442e+002	(-2.43715746991963e+000dB,-4.24700534648375e+001°)
5.78499965875106e+002	(-2.46817525252736e+000dB,-4.27175350158294e+001°)
5.82957200589917e+002	(-2.49952191351639e+000dB,-4.29656682269268e+001°)
5.87448777469766e+002	(-2.53119972037731e+000dB,-4.32144443926152e+001°)
5.91974961114652e+002	(-2.56321094155396e+000dB,-4.34638547413703e+001°)
5.96536018163268e+002	(-2.59555784659531e+000dB,-4.37138904391180e+001°)
6.01132217308708e+002	(-2.62824270632815e+000dB,-4.39645425927779e+001°)
6.05763829314295e+002	(-2.66126779305165e+000dB,-4.42158022538884e+001°)
6.10431127029537e+002	(-2.69463538075395e+000dB,-4.44676604223127e+001°)
6.15134385406192e+002	(-2.72834774535180e+000dB,-4.47201080500251e+001°)
6.19873881514473e+002	(-2.76240716495380e+000dB,-4.49731360449761e+001°)
6.24649894559368e+002	(-2.79681592014781e+000dB,-4.52267352750345e+001°)
6.29462705897085e+002	(-2.83157629431335e+000dB,-4.54808965720078e+001°)
6.34312599051631e+002	(-2.86669057395950e+000dB,-4.57356107357360e+001°)
6.39199859731513e+002	(-2.90216104908913e+000dB,-4.59908685382618e+001°)
6.44124775846568e+002	(-2.93799001359007e+000dB,-4.62466607280716e+001°)
6.49087637524926e+002	(-2.97417976565385e+000dB,-4.65029780344101e+001°)
6.54088737130099e+002	(-3.01073260822281e+000dB,-4.67598111716641e+001°)
6.59128369278205e+002	(-3.04765084946618e+000dB,-4.70171508438161e+001°)
6.64206830855327e+002	(-3.08493680328596e+000dB,-4.72749877489649e+001°)
6.69324421034998e+002	(-3.12259278985306e+000dB,-4.75333125839137e+001°)
6.74481441295829e+002	(-3.16062113617479e+000dB,-4.77921160488220e+001°)
6.79678195439265e+002	(-3.19902417669396e+000dB,-4.80513888519222e+001°)
6.84914989607487e+002	(-3.23780425392080e+000dB,-4.83111217142979e+001°)
6.90192132301444e+002	(-3.27696371909802e+000dB,-4.85713053747237e+001°)
6.95509934399028e+002	(-3.31650493290002e+000dB,-4.88319305945642e+001°)
7.00868709173387e+002	(-3.35643026616688e+000dB,-4.90929881627318e+001°)
7.06268772311379e+002	(-3.39674210067395e+000dB,-4.93544689007013e+001°)
7.11710441932173e+002	(-3.43744282993775e+000dB,-4.96163636675805e+001°)
7.17194038605985e+002	(-3.47853486005905e+000dB,-4.98786633652352e+001°)
7.22719885372966e+002	(-3.52002061060382e+000dB,-5.01413589434680e+001°)
7.28288307762231e+002	(-3.56190251552299e+000dB,-5.04044414052494e+001°)
7.33899633811037e+002	(-3.60418302411175e+000dB,-5.06679018119998e+001°)
7.39554194084106e+002	(-3.64686460200917e+000dB,-5.09317312889224e+001°)
7.45252321693101e+002	(-3.68994973223923e+000dB,-5.11959210303851e+001°)
7.50994352316246e+002	(-3.73344091629388e+000dB,-5.14604623053511e+001°)
7.56780624218107e+002	(-3.77734067525915e+000dB,-5.17253464628576e+001°)
7.62611478269512e+002	(-3.82165155098524e+000dB,-5.19905649375408e+001°)
7.68487257967639e+002	(-3.86637610730150e+000dB,-5.22561092552091e+001°)
7.74408309456244e+002	(-3.91151693127718e+000dB,-5.25219710384605e+001°)
7.80374981546059e+002	(-3.95707663452912e+000dB,-5.27881420123478e+001°)
7.86387625735337e+002	(-4.00305785457729e+000dB,-5.30546140100885e+001°)
7.92446596230560e+002	(-4.04946325624916e+000dB,-5.33213789788203e+001°)
7.98552249967305e+002	(-4.09629553313414e+000dB,-5.35884289854029e+001°)
8.04704946631271e+002	(-4.14355740908911e+000dB,-5.38557562222660e+001°)
8.10905048679468e+002	(-4.19125163979621e+000dB,-5.41233530133028e+001°)
8.17152921361572e+002	(-4.23938101437404e+000dB,-5.43912118198119e+001°)
8.23448932741438e+002	(-4.28794835704368e+000dB,-5.46593252464864e+001°)
8.29793453718784e+002	(-4.33695652885054e+000dB,-5.49276860474522e+001°)
