Freq.	V(vout)
5.00000000000000e+002	(-2.23138738996943e+000dB,-3.97737047576067e+001°)
5.03852407068052e+002	(-2.26042476034083e+000dB,-4.00101182359856e+001°)
5.07734496216540e+002	(-2.28978387164024e+000dB,-4.02472041999999e+001°)
5.11646496140377e+002	(-2.31946720395301e+000dB,-4.04849539916383e+001°)
5.15588637296528e+002	(-2.34947724214970e+000dB,-4.07233588492076e+001°)
5.19561151917585e+002	(-2.37981647598758e+000dB,-4.09624099097796e+001°)
5.23564274025450e+002	(-2.41048740023073e+000dB,-4.12020982117188e+001°)
5.27598239445121e+002	(-2.44149251478930e+000dB,-4.14424146972898e+001°)
5.31663285818581e+002	(-2.47283432487894e+000dB,-4.16833502153430e+001°)
5.35759652618804e+002	(-2.50451534120069e+000dB,-4.19248955240787e+001°)
5.39887581163855e+002	(-2.53653808014249e+000dB,-4.21670412938885e+001°)
5.44047314631114e+002	(-2.56890506400272e+000dB,-4.24097781102723e+001°)
5.48239098071593e+002	(-2.60161882123667e+000dB,-4.26530964768314e+001°)
5.52463178424380e+002	(-2.63468188672669e+000dB,-4.28969868183348e+001°)
5.56719804531181e+002	(-2.66809680207675e+000dB,-4.31414394838591e+001°)
5.61009227150983e+002	(-2.70186611593213e+000dB,-4.33864447499998e+001°)
5.65331698974820e+002	(-2.73599238432517e+000dB,-4.36319928241532e+001°)
5.69687474640669e+002	(-2.77047817104772e+000dB,-4.38780738478674e+001°)
5.74076810748442e+002	(-2.80532604805119e+000dB,-4.41246779002607e+001°)
5.78499965875106e+002	(-2.84053859587497e+000dB,-4.43717950015065e+001°)
5.82957200589917e+002	(-2.87611840410403e+000dB,-4.46194151163825e+001°)
5.87448777469766e+002	(-2.91206807185660e+000dB,-4.48675281578837e+001°)
5.91974961114652e+002	(-2.94839020830265e+000dB,-4.51161239908957e+001°)
5.96536018163268e+002	(-2.98508743321426e+000dB,-4.53651924359287e+001°)
6.01132217308708e+002	(-3.02216237754842e+000dB,-4.56147232729087e+001°)
6.05763829314295e+002	(-3.05961768406342e+000dB,-4.58647062450257e+001°)
6.10431127029537e+002	(-3.09745600796963e+000dB,-4.61151310626354e+001°)
6.15134385406192e+002	(-3.13568001761549e+000dB,-4.63659874072140e+001°)
6.19873881514473e+002	(-3.17429239520984e+000dB,-4.66172649353632e+001°)
6.24649894559368e+002	(-3.21329583758127e+000dB,-4.68689532828641e+001°)
6.29462705897085e+002	(-3.25269305697572e+000dB,-4.71210420687777e+001°)
6.34312599051631e+002	(-3.29248678189299e+000dB,-4.73735208995900e+001°)
6.39199859731513e+002	(-3.33267975796353e+000dB,-4.76263793733999e+001°)
6.44124775846568e+002	(-3.37327474886613e+000dB,-4.78796070841476e+001°)
6.49087637524926e+002	(-3.41427453728782e+000dB,-4.81331936258824e+001°)
6.54088737130099e+002	(-3.45568192592694e+000dB,-4.83871285970657e+001°)
6.59128369278205e+002	(-3.49749973854041e+000dB,-4.86414016049103e+001°)
6.64206830855327e+002	(-3.53973082103634e+000dB,-4.88960022697505e+001°)
6.69324421034998e+002	(-3.58237804261320e+000dB,-4.91509202294448e+001°)
6.74481441295829e+002	(-3.62544429694644e+000dB,-4.94061451438047e+001°)
6.79678195439265e+002	(-3.66893250342414e+000dB,-4.96616666990525e+001°)
6.84914989607487e+002	(-3.71284560843249e+000dB,-4.99174746123021e+001°)
6.90192132301444e+002	(-3.75718658669266e+000dB,-5.01735586360625e+001°)
6.95509934399028e+002	(-3.80195844265018e+000dB,-5.04299085627634e+001°)
7.00868709173387e+002	(-3.84716421191825e+000dB,-5.06865142292982e+001°)
7.06268772311379e+002	(-3.89280696277625e+000dB,-5.09433655215849e+001°)
7.11710441932173e+002	(-3.93888979772494e+000dB,-5.12004523791423e+001°)
7.17194038605985e+002	(-3.98541585509981e+000dB,-5.14577647996798e+001°)
7.22719885372966e+002	(-4.03238831074395e+000dB,-5.17152928436991e+001°)
7.28288307762231e+002	(-4.07981037974227e+000dB,-5.19730266391068e+001°)
7.33899633811037e+002	(-4.12768531821832e+000dB,-5.22309563858356e+001°)
7.39554194084106e+002	(-4.17601642519570e+000dB,-5.24890723604729e+001°)
7.45252321693101e+002	(-4.22480704452568e+000dB,-5.27473649208970e+001°)
7.50994352316246e+002	(-4.27406056688275e+000dB,-5.30058245109167e+001°)
7.56780624218107e+002	(-4.32378043183014e+000dB,-5.32644416649161e+001°)
7.62611478269512e+002	(-4.37397012995710e+000dB,-5.35232070125022e+001°)
7.68487257967639e+002	(-4.42463320509011e+000dB,-5.37821112831542e+001°)
7.74408309456244e+002	(-4.47577325658007e+000dB,-5.40411453108750e+001°)
7.80374981546059e+002	(-4.52739394166764e+000dB,-5.43003000388428e+001°)
7.86387625735337e+002	(-4.57949897792914e+000dB,-5.45595665240638e+001°)
7.92446596230560e+002	(-4.63209214580534e+000dB,-5.48189359420241e+001°)
7.98552249967305e+002	(-4.68517729121574e+000dB,-5.50783995913423e+001°)
8.04704946631271e+002	(-4.73875832826078e+000dB,-5.53379488984219e+001°)
8.10905048679468e+002	(-4.79283924201505e+000dB,-5.55975754221032e+001°)
8.17152921361572e+002	(-4.84742409141412e+000dB,-5.58572708583163e+001°)
8.23448932741438e+002	(-4.90251701223808e+000dB,-5.61170270447353e+001°)
8.29793453718784e+002	(-4.95812222019511e+000dB,-5.63768359654337e+001°)
8.36186858051043e+002	(-5.01424401410817e+000dB,-5.66366897555435e+001°)
8.42629522375379e+002	(-5.07088677920853e+000dB,-5.68965807059173e+001°)
8.49121826230876e+002	(-5.12805499053962e+000dB,-5.71565012677972e+001°)
8.55664152080894e+002	(-5.18575321647523e+000dB,-5.74164440574897e+001°)
8.62256885335605e+002	(-5.24398612235589e+000dB,-5.76764018610510e+001°)
8.68900414374692e+002	(-5.30275847424798e+000dB,-5.79363676389826e+001°)
8.75595130570233e+002	(-5.36207514282979e+000dB,-5.81963345309417e+001°)
8.82341428309754e+002	(-5.42194110740929e+000dB,-5.84562958604681e+001°)
8.89139705019466e+002	(-5.48236146007881e+000dB,-5.87162451397311e+001°)
8.95990361187671e+002	(-5.54334141001148e+000dB,-5.89761760742997e+001°)
9.02893800388363e+002	(-5.60488628790525e+000dB,-5.92360825679405e+001°)
9.09850429304996e+002	(-5.66700155058016e+000dB,-5.94959587274467e+001°)
9.16860657754446e+002	(-5.72969278573493e+000dB,-5.97557988675031e+001°)
9.23924898711150e+002	(-5.79296571686950e+000dB,-6.00155975155926e+001°)
9.31043568331439e+002	(-5.85682620838011e+000dB,-6.02753494169488e+001°)
9.38217085978048e+002	(-5.92128027083429e+000dB,-6.05350495395615e+001°)
9.45445874244826e+002	(-5.98633406643327e+000dB,-6.07946930792400e+001°)
9.52730358981629e+002	(-6.05199391466977e+000dB,-6.10542754647434e+001°)
9.60070969319406e+002	(-6.11826629818976e+000dB,-6.13137923629826e+001°)
9.67468137695482e+002	(-6.18515786886708e+000dB,-6.15732396843043e+001°)
9.74922299879028e+002	(-6.25267545410028e+000dB,-6.18326135878642e+001°)
9.82433894996739e+002	(-6.32082606334188e+000dB,-6.20919104870987e+001°)
9.90003365558698e+002	(-6.38961689487048e+000dB,-6.23511270553065e+001°)
9.97631157484446e+002	(-6.45905534281700e+000dB,-6.26102602313478e+001°)
1.00531772012925e+003	(-6.52914900445680e+000dB,-6.28693072254759e+001°)
1.01306350631058e+003	(-6.59990568778041e+000dB,-6.31282655253108e+001°)
1.02086897233477e+003	(-6.67133341935609e+000dB,-6.33871329019690e+001°)
1.02873457802393e+003	(-6.74344045249818e+000dB,-6.36459074163633e+001°)
1.03666078674298e+003	(-6.81623527575650e+000dB,-6.39045874256878e+001°)
1.04464806542703e+003	(-6.88972662174234e+000dB,-6.41631715901038e+001°)
1.05269688460878e+003	(-6.96392347630810e+000dB,-6.44216588796442e+001°)
1.06080771844635e+003	(-7.03883508809831e+000dB,-6.46800485813540e+001°)
1.06898104475112e+003	(-7.11447097849106e+000dB,-6.49383403066880e+001°)
1.07721734501595e+003	(-7.19084095194994e+000dB,-6.51965339991857e+001°)
1.08551710444348e+003	(-7.26795510680799e+000dB,-6.54546299424461e+001°)
1.09388081197478e+003	(-7.34582384650635e+000dB,-6.57126287684274e+001°)
1.10230896031810e+003	(-7.42445789131195e+000dB,-6.59705314660971e+001°)
1.11080204597791e+003	(-7.50386829053983e+000dB,-6.62283393904602e+001°)
1.11936056928418e+003	(-7.58406643530784e+000dB,-6.64860542719958e+001°)
1.12798503442180e+003	(-7.66506407185271e+000dB,-6.67436782265345e+001°)
1.13667594946032e+003	(-7.74687331543882e+000dB,-6.70012137656107e+001°)
1.14543382638389e+003	(-7.82950666489293e+000dB,-6.72586638073262e+001°)
1.15425918112139e+003	(-7.91297701780032e+000dB,-6.75160316877672e+001°)
1.16315253357682e+003	(-7.99729768640015e+000dB,-6.77733211730149e+001°)
1.17211440765997e+003	(-8.08248241422069e+000dB,-6.80305364717983e+001°)
1.18114533131724e+003	(-8.16854539349760e+000dB,-6.82876822488373e+001°)
1.19024583656277e+003	(-8.25550128342134e+000dB,-6.85447636389305e+001°)
1.19941645950975e+003	(-8.34336522926360e+000dB,-6.88017862618461e+001°)
1.20865774040206e+003	(-8.43215288243532e+000dB,-6.90587562380770e+001°)
1.21797022364602e+003	(-8.52188042153343e+000dB,-6.93156802055300e+001°)
1.22735445784252e+003	(-8.61256457443699e+000dB,-6.95725653372191e+001°)
1.23681099581932e+003	(-8.70422264151809e+000dB,-6.98294193600450e+001°)
1.24634039466360e+003	(-8.79687252003770e+000dB,-7.00862505747450e+001°)
1.25594321575480e+003	(-8.89053272980166e+000dB,-7.03430678771056e+001°)
1.26562002479769e+003	(-8.98522244015791e+000dB,-7.05998807805405e+001°)
1.27537139185569e+003	(-9.08096149842197e+000dB,-7.08566994401415e+001°)
1.28519789138444e+003	(-9.17777045982452e+000dB,-7.11135346783229e+001°)
1.29510010226567e+003	(-9.27567061908203e+000dB,-7.13703980121876e+001°)
1.30507860784128e+003	(-9.37468404369954e+000dB,-7.16273016827572e+001°)
1.31513399594770e+003	(-9.47483360912296e+000dB,-7.18842586862186e+001°)
1.32526685895055e+003	(-9.57614303586804e+000dB,-7.21412828073562e+001°)
1.33547779377950e+003	(-9.67863692876308e+000dB,-7.23983886553519e+001°)
1.34576740196347e+003	(-9.78234081845404e+000dB,-7.26555917021547e+001°)
1.35613628966603e+003	(-9.88728120533251e+000dB,-7.29129083236378e+001°)
1.36658506772113e+003	(-9.99348560606109e+000dB,-7.31703558437849e+001°)
1.37711435166909e+003	(-1.01009826028849e+001dB,-7.34279525821703e+001°)
1.38772476179287e+003	(-1.02098018959343e+001dB,-7.36857179050203e+001°)
1.39841692315455e+003	(-1.03199743587422e+001dB,-7.39436722801772e+001°)
1.40919146563224e+003	(-1.04315320972184e+001dB,-7.42018373363162e+001°)
1.42004902395712e+003	(-1.05445085123439e+001dB,-7.44602359268015e+001°)
1.43099023775087e+003	(-1.06589383668758e+001dB,-7.47188921986095e+001°)
1.44201575156332e+003	(-1.07748578563735e+001dB,-7.49778316667905e+001°)
1.45312621491045e+003	(-1.08923046848928e+001dB,-7.52370812949924e+001°)
1.46432228231263e+003	(-1.10113181457208e+001dB,-7.54966695826234e+001°)
1.47560461333321e+003	(-1.11319392075634e+001dB,-7.57566266592972e+001°)
1.48697387261732e+003	(-1.12542106066363e+001dB,-7.60169843872736e+001°)
1.49843072993108e+003	(-1.13781769451540e+001dB,-7.62777764726882e+001°)
1.50997586020102e+003	(-1.15038847967585e+001dB,-7.65390385864568e+001°)
1.52160994355387e+003	(-1.16313828194880e+001dB,-7.68008084958397e+001°)
1.53333366535661e+003	(-1.17607218769420e+001dB,-7.70631262077715e+001°)
1.54514771625681e+003	(-1.18919551683710e+001dB,-7.73260341251895e+001°)
1.55705279222339e+003	(-1.20251383684920e+001dB,-7.75895772177482e+001°)
1.56904959458758e+003	(-1.21603297779190e+001dB,-7.78538032084723e+001°)
1.58113883008420e+003	(-1.22975904851910e+001dB,-7.81187627781012e+001°)
1.59332121089338e+003	(-1.24369845414906e+001dB,-7.83845097890967e+001°)
1.60559745468243e+003	(-1.25785791492643e+001dB,-7.86511015315406e+001°)
1.61796828464816e+003	(-1.27224448660963e+001dB,-7.89185989934435e+001°)
