Freq.	V(vout)
2.84426465421924e+003	(-2.93591058819069e+001dB,1.25400235418792e+002°)
2.87719968668582e+003	(-2.82500399752065e+001dB,1.20062444056673e+002°)
2.91051608885439e+003	(-2.72200966082894e+001dB,1.15819720747234e+002°)
2.94421827677798e+003	(-2.62701420185482e+001dB,1.12375374663729e+002°)
2.97831071764508e+003	(-2.53947764498190e+001dB,1.09521632837738e+002°)
3.01279793037182e+003	(-2.45866477207882e+001dB,1.07112616867368e+002°)
3.04768448620088e+003	(-2.38382753075266e+001dB,1.05044589060174e+002°)
3.08297500930745e+003	(-2.31427543864809e+001dB,1.03242544628183e+002°)
3.11867417741213e+003	(-2.24939707836219e+001dB,1.01651294127492e+002°)
3.15478672240100e+003	(-2.18866107666803e+001dB,1.00229525717771e+002°)
3.19131743095278e+003	(-2.13160920725300e+001dB,9.89458101529055e+001°)
3.22827114517331e+003	(-2.07784715286113e+001dB,9.77758739323380e+001°)
3.26565276323740e+003	(-2.02703525893627e+001dB,9.67007083626094e+001°)
3.30346724003802e+003	(-1.97888017047814e+001dB,9.57052371109511e+001°)
3.34171958784311e+003	(-1.93312760662389e+001dB,9.47773625512872e+001°)
3.38041487695995e+003	(-1.88955625770070e+001dB,9.39072730019024e+001°)
3.41955823640719e+003	(-1.84797268714121e+001dB,9.30869323858110e+001°)
3.45915485459472e+003	(-1.80820709307257e+001dB,9.23096993133645e+001°)
3.49920998001141e+003	(-1.77010978854628e+001dB,9.15700392625494e+001°)
3.53972892192073e+003	(-1.73354827542004e+001dB,9.08633046067517e+001°)
3.58071705106455e+003	(-1.69840480590474e+001dB,9.01855646984869e+001°)
3.62217980037499e+003	(-1.66457434396083e+001dB,8.95334733106459e+001°)
3.66412266569457e+003	(-1.63196285467631e+001dB,8.89041642608378e+001°)
3.70655120650463e+003	(-1.60048586317235e+001dB,8.82951685138084e+001°)
3.74947104666233e+003	(-1.57006723561018e+001dB,8.77043478082508e+001°)
3.79288787514597e+003	(-1.54063814382537e+001dB,8.71298411106383e+001°)
3.83680744680914e+003	(-1.51213618233618e+001dB,8.65700211097274e+001°)
3.88123558314351e+003	(-1.48450461227881e+001dB,8.60234586327825e+001°)
3.92617817305041e+003	(-1.45769171148871e+001dB,8.54888933582710e+001°)
3.97164117362146e+003	(-1.43165021370107e+001dB,8.49652095683270e+001°)
4.01763061092814e+003	(-1.40633682286866e+001dB,8.44514159618170e+001°)
4.06415258082055e+003	(-1.38171179104034e+001dB,8.39466287595458e+001°)
4.11121324973541e+003	(-1.35773855022504e+001dB,8.34500574943697e+001°)
4.15881885551341e+003	(-1.33438339027763e+001dB,8.29609930032628e+001°)
4.20697570822603e+003	(-1.31161517615854e+001dB,8.24787972348530e+001°)
4.25569019101194e+003	(-1.28940509899632e+001dB,8.20028945613370e+001°)
4.30496876092306e+003	(-1.26772645626794e+001dB,8.15327643429649e+001°)
