Freq.	V(vout)
5.00000000000000e+002	(-2.41885407803612e+000dB,-4.11277987753234e+001°)
5.03852407068052e+002	(-2.44974202924741e+000dB,-4.13654913943424e+001°)
5.07734496216540e+002	(-2.48095986717033e+000dB,-4.16037575808403e+001°)
5.11646496140377e+002	(-2.51250991861589e+000dB,-4.18425876244399e+001°)
5.15588637296528e+002	(-2.54439451251140e+000dB,-4.20819717263490e+001°)
5.19561151917585e+002	(-2.57661598006530e+000dB,-4.23219000022785e+001°)
5.23564274025450e+002	(-2.60917665495346e+000dB,-4.25623624854306e+001°)
5.27598239445121e+002	(-2.64207887352746e+000dB,-4.28033491295562e+001°)
5.31663285818581e+002	(-2.67532497504558e+000dB,-4.30448498120796e+001°)
5.35759652618804e+002	(-2.70891730192718e+000dB,-4.32868543372891e+001°)
5.39887581163855e+002	(-2.74285820003117e+000dB,-4.35293524395920e+001°)
5.44047314631114e+002	(-2.77715001895926e+000dB,-4.37723337868329e+001°)
5.48239098071593e+002	(-2.81179511238471e+000dB,-4.40157879836724e+001°)
5.52463178424380e+002	(-2.84679583840724e+000dB,-4.42597045750263e+001°)
5.56719804531181e+002	(-2.88215455993496e+000dB,-4.45040730495616e+001°)
5.61009227150983e+002	(-2.91787364509380e+000dB,-4.47488828432492e+001°)
5.65331698974820e+002	(-2.95395546766545e+000dB,-4.49941233429695e+001°)
5.69687474640669e+002	(-2.99040240755432e+000dB,-4.52397838901715e+001°)
5.74076810748442e+002	(-3.02721685128442e+000dB,-4.54858537845805e+001°)
5.78499965875106e+002	(-3.06440119252679e+000dB,-4.57323222879544e+001°)
5.82957200589917e+002	(-3.10195783265837e+000dB,-4.59791786278863e+001°)
5.87448777469766e+002	(-3.13988918135292e+000dB,-4.62264120016499e+001°)
5.91974961114652e+002	(-3.17819765720501e+000dB,-4.64740115800873e+001°)
5.96536018163268e+002	(-3.21688568838750e+000dB,-4.67219665115355e+001°)
6.01132217308708e+002	(-3.25595571334373e+000dB,-4.69702659257908e+001°)
6.05763829314295e+002	(-3.29541018151494e+000dB,-4.72188989381073e+001°)
6.10431127029537e+002	(-3.33525155410375e+000dB,-4.74678546532284e+001°)
6.15134385406192e+002	(-3.37548230487476e+000dB,-4.77171221694481e+001°)
6.19873881514473e+002	(-3.41610492099285e+000dB,-4.79666905827012e+001°)
6.24649894559368e+002	(-3.45712190390019e+000dB,-4.82165489906778e+001°)
6.29462705897085e+002	(-3.49853577023281e+000dB,-4.84666864969621e+001°)
6.34312599051631e+002	(-3.54034905277757e+000dB,-4.87170922151912e+001°)
6.39199859731513e+002	(-3.58256430147059e+000dB,-4.89677552732335e+001°)
6.44124775846568e+002	(-3.62518408443781e+000dB,-4.92186648173820e+001°)
6.49087637524926e+002	(-3.66821098907894e+000dB,-4.94698100165627e+001°)
6.54088737130099e+002	(-3.71164762319548e+000dB,-4.97211800665536e+001°)
6.59128369278205e+002	(-3.75549661616408e+000dB,-4.99727641942133e+001°)
6.64206830855327e+002	(-3.79976062015597e+000dB,-5.02245516617169e+001°)
6.69324421034998e+002	(-3.84444231140383e+000dB,-5.04765317707957e+001°)
6.74481441295829e+002	(-3.88954439151687e+000dB,-5.07286938669804e+001°)
6.79678195439265e+002	(-3.93506958884546e+000dB,-5.09810273438438e+001°)
6.84914989607487e+002	(-3.98102065989633e+000dB,-5.12335216472420e+001°)
6.90192132301444e+002	(-4.02740039079954e+000dB,-5.14861662795520e+001°)
6.95509934399028e+002	(-4.07421159882851e+000dB,-5.17389508039025e+001°)
7.00868709173387e+002	(-4.12145713397421e+000dB,-5.19918648483975e+001°)
7.06268772311379e+002	(-4.16913988057502e+000dB,-5.22448981103297e+001°)
7.11710441932173e+002	(-4.21726275900341e+000dB,-5.24980403603823e+001°)
7.17194038605985e+002	(-4.26582872741098e+000dB,-5.27512814468170e+001°)
7.22719885372966e+002	(-4.31484078353323e+000dB,-5.30046112996475e+001°)
7.28288307762231e+002	(-4.36430196655561e+000dB,-5.32580199347951e+001°)
7.33899633811037e+002	(-4.41421535904244e+000dB,-5.35114974582270e+001°)
7.39554194084106e+002	(-4.46458408893019e+000dB,-5.37650340700742e+001°)
7.45252321693101e+002	(-4.51541133158705e+000dB,-5.40186200687282e+001°)
7.50994352316246e+002	(-4.56670031194038e+000dB,-5.42722458549158e+001°)
7.56780624218107e+002	(-4.61845430667397e+000dB,-5.45259019357496e+001°)
7.62611478269512e+002	(-4.67067664649698e+000dB,-5.47795789287548e+001°)
7.68487257967639e+002	(-4.72337071848672e+000dB,-5.50332675658701e+001°)
7.74408309456244e+002	(-4.77653996850715e+000dB,-5.52869586974221e+001°)
7.80374981546059e+002	(-4.83018790370558e+000dB,-5.55406432960735e+001°)
7.86387625735337e+002	(-4.88431809508966e+000dB,-5.57943124607430e+001°)
7.92446596230560e+002	(-4.93893418018717e+000dB,-5.60479574204986e+001°)
7.98552249967305e+002	(-4.99403986579124e+000dB,-5.63015695384213e+001°)
8.04704946631271e+002	(-5.04963893079346e+000dB,-5.65551403154428e+001°)
8.10905048679468e+002	(-5.10573522910787e+000dB,-5.68086613941526e+001°)
