Freq.	V(vout)
5.00000000000000e+002	(-2.26784994836434e+000dB,-3.99529924930420e+001°)
5.03852407068052e+002	(-2.29737318571009e+000dB,-4.01899165486377e+001°)
5.07734496216540e+002	(-2.32722426756769e+000dB,-4.04275055499130e+001°)
5.11646496140377e+002	(-2.35740575541399e+000dB,-4.06657507070758e+001°)
5.15588637296528e+002	(-2.38792021713372e+000dB,-4.09046431266438e+001°)
5.19561151917585e+002	(-2.41877022717018e+000dB,-4.11441738139011e+001°)
5.23564274025450e+002	(-2.44995836669593e+000dB,-4.13843336754337e+001°)
5.27598239445121e+002	(-2.48148722380447e+000dB,-4.16251135217415e+001°)
5.31663285818581e+002	(-2.51335939372323e+000dB,-4.18665040699290e+001°)
5.35759652618804e+002	(-2.54557747904920e+000dB,-4.21084959464703e+001°)
5.39887581163855e+002	(-2.57814409000739e+000dB,-4.23510796900499e+001°)
5.44047314631114e+002	(-2.61106184473337e+000dB,-4.25942457544774e+001°)
5.48239098071593e+002	(-2.64433336958041e+000dB,-4.28379845116751e+001°)
5.52463178424380e+002	(-2.67796129945209e+000dB,-4.30822862547371e+001°)
5.56719804531181e+002	(-2.71194827816129e+000dB,-4.33271412010587e+001°)
5.61009227150983e+002	(-2.74629695881623e+000dB,-4.35725394955352e+001°)
5.65331698974820e+002	(-2.78101000423451e+000dB,-4.38184712138282e+001°)
5.69687474640669e+002	(-2.81609008738601e+000dB,-4.40649263656983e+001°)
5.74076810748442e+002	(-2.85153989186539e+000dB,-4.43118948984021e+001°)
5.78499965875106e+002	(-2.88736211239525e+000dB,-4.45593667001524e+001°)
5.82957200589917e+002	(-2.92355945536066e+000dB,-4.48073316036408e+001°)
5.87448777469766e+002	(-2.96013463937606e+000dB,-4.50557793896184e+001°)
5.91974961114652e+002	(-2.99709039588547e+000dB,-4.53046997905359e+001°)
5.96536018163268e+002	(-3.03442946979686e+000dB,-4.55540824942395e+001°)
6.01132217308708e+002	(-3.07215462015169e+000dB,-4.58039171477206e+001°)
6.05763829314295e+002	(-3.11026862083053e+000dB,-4.60541933609192e+001°)
6.10431127029537e+002	(-3.14877426129582e+000dB,-4.63049007105762e+001°)
6.15134385406192e+002	(-3.18767434737270e+000dB,-4.65560287441356e+001°)
6.19873881514473e+002	(-3.22697170206892e+000dB,-4.68075669836926e+001°)
6.24649894559368e+002	(-3.26666916643489e+000dB,-4.70595049299863e+001°)
6.29462705897085e+002	(-3.30676960046502e+000dB,-4.73118320664345e+001°)
6.34312599051631e+002	(-3.34727588404122e+000dB,-4.75645378632093e+001°)
6.39199859731513e+002	(-3.38819091791982e+000dB,-4.78176117813504e+001°)
6.44124775846568e+002	(-3.42951762476302e+000dB,-4.80710432769148e+001°)
6.49087637524926e+002	(-3.47125895021597e+000dB,-4.83248218051601e+001°)
6.54088737130099e+002	(-3.51341786403073e+000dB,-4.85789368247596e+001°)
6.59128369278205e+002	(-3.55599736123816e+000dB,-4.88333778020472e+001°)
6.64206830855327e+002	(-3.59900046336930e+000dB,-4.90881342152894e+001°)
6.69324421034998e+002	(-3.64243021972709e+000dB,-4.93431955589826e+001°)
6.74481441295829e+002	(-3.68628970871010e+000dB,-4.95985513481739e+001°)
6.79678195439265e+002	(-3.73058203918946e+000dB,-4.98541911228023e+001°)
6.84914989607487e+002	(-3.77531035194035e+000dB,-5.01101044520597e+001°)
6.90192132301444e+002	(-3.82047782112955e+000dB,-5.03662809387675e+001°)
6.95509934399028e+002	(-3.86608765586047e+000dB,-5.06227102237692e+001°)
7.00868709173387e+002	(-3.91214310177725e+000dB,-5.08793819903354e+001°)
7.06268772311379e+002	(-3.95864744272944e+000dB,-5.11362859685792e+001°)
7.11710441932173e+002	(-4.00560400249885e+000dB,-5.13934119398814e+001°)
7.17194038605985e+002	(-4.05301614659041e+000dB,-5.16507497413220e+001°)
7.22719885372966e+002	(-4.10088728408860e+000dB,-5.19082892701174e+001°)
7.28288307762231e+002	(-4.14922086958137e+000dB,-5.21660204880614e+001°)
7.33899633811037e+002	(-4.19802040515342e+000dB,-5.24239334259676e+001°)
7.39554194084106e+002	(-4.24728944245076e+000dB,-5.26820181881126e+001°)
7.45252321693101e+002	(-4.29703158481859e+000dB,-5.29402649566779e+001°)
7.50994352316246e+002	(-4.34725048951463e+000dB,-5.31986639961893e+001°)
7.56780624218107e+002	(-4.39794987000008e+000dB,-5.34572056579525e+001°)
7.62611478269512e+002	(-4.44913349831053e+000dB,-5.37158803844838e+001°)
7.68487257967639e+002	(-4.50080520750919e+000dB,-5.39746787139344e+001°)
7.74408309456244e+002	(-4.55296889422496e+000dB,-5.42335912845080e+001°)
7.80374981546059e+002	(-4.60562852127792e+000dB,-5.44926088388703e+001°)
7.86387625735337e+002	(-4.65878812039498e+000dB,-5.47517222285501e+001°)
7.92446596230560e+002	(-4.71245179501862e+000dB,-5.50109224183311e+001°)
7.98552249967305e+002	(-4.76662372321155e+000dB,-5.52702004906340e+001°)
8.04704946631271e+002	(-4.82130816066061e+000dB,-5.55295476498891e+001°)
8.10905048679468e+002	(-4.87650944378298e+000dB,-5.57889552268986e+001°)
8.17152921361572e+002	(-4.93223199293838e+000dB,-5.60484146831895e+001°)
8.23448932741438e+002	(-4.98848031575065e+000dB,-5.63079176153563e+001°)
8.29793453718784e+002	(-5.04525901054264e+000dB,-5.65674557593948e+001°)
8.36186858051043e+002	(-5.10257276988829e+000dB,-5.68270209950278e+001°)
8.42629522375379e+002	(-5.16042638428624e+000dB,-5.70866053500225e+001°)
8.49121826230876e+002	(-5.21882474595910e+000dB,-5.73462010045014e+001°)
8.55664152080894e+002	(-5.27777285278329e+000dB,-5.76058002952481e+001°)
8.62256885335605e+002	(-5.33727581235409e+000dB,-5.78653957200095e+001°)
8.68900414374692e+002	(-5.39733884619119e+000dB,-5.81249799417952e+001°)
8.75595130570233e+002	(-5.45796729408996e+000dB,-5.83845457931782e+001°)
8.82341428309754e+002	(-5.51916661862426e+000dB,-5.86440862805967e+001°)
8.89139705019466e+002	(-5.58094240980670e+000dB,-5.89035945886619e+001°)
8.95990361187671e+002	(-5.64330038991269e+000dB,-5.91630640844735e+001°)
9.02893800388363e+002	(-5.70624641847486e+000dB,-5.94224883219458e+001°)
9.09850429304996e+002	(-5.76978649745502e+000dB,-5.96818610461497e+001°)
9.16860657754446e+002	(-5.83392677660086e+000dB,-5.99411761976723e+001°)
9.23924898711150e+002	(-5.89867355899543e+000dB,-6.02004279170005e+001°)
9.31043568331439e+002	(-5.96403330680745e+000dB,-6.04596105489315e+001°)
9.38217085978048e+002	(-6.03001264725138e+000dB,-6.07187186470171e+001°)
9.45445874244826e+002	(-6.09661837876626e+000dB,-6.09777469780458e+001°)
9.52730358981629e+002	(-6.16385747742330e+000dB,-6.12366905265691e+001°)
9.60070969319406e+002	(-6.23173710357230e+000dB,-6.14955444994804e+001°)
9.67468137695482e+002	(-6.30026460873807e+000dB,-6.17543043306499e+001°)
9.74922299879028e+002	(-6.36944754277813e+000dB,-6.20129656856267e+001°)
9.82433894996739e+002	(-6.43929366131417e+000dB,-6.22715244664140e+001°)
9.90003365558698e+002	(-6.50981093345004e+000dB,-6.25299768163274e+001°)
9.97631157484446e+002	(-6.58100754979014e+000dB,-6.27883191249449e+001°)
1.00531772012925e+003	(-6.65289193077264e+000dB,-6.30465480331598e+001°)
1.01306350631058e+003	(-6.72547273533315e+000dB,-6.33046604383464e+001°)
1.02086897233477e+003	(-6.79875886991494e+000dB,-6.35626534996509e+001°)
1.02873457802393e+003	(-6.87275949784341e+000dB,-6.38205246434195e+001°)
1.03666078674298e+003	(-6.94748404908303e+000dB,-6.40782715687787e+001°)
1.04464806542703e+003	(-7.02294223039648e+000dB,-6.43358922533800e+001°)
1.05269688460878e+003	(-7.09914403592673e+000dB,-6.45933849593260e+001°)
1.06080771844635e+003	(-7.17609975822441e+000dB,-6.48507482392955e+001°)
1.06898104475112e+003	(-7.25381999974374e+000dB,-6.51079809428825e+001°)
1.07721734501595e+003	(-7.33231568483242e+000dB,-6.53650822231724e+001°)
1.08551710444348e+003	(-7.41159807224192e+000dB,-6.56220515435714e+001°)
1.09388081197478e+003	(-7.49167876818673e+000dB,-6.58788886849161e+001°)
1.10230896031810e+003	(-7.57256973998303e+000dB,-6.61355937528831e+001°)
1.11080204597791e+003	(-7.65428333029874e+000dB,-6.63921671857264e+001°)
1.11936056928418e+003	(-7.73683227204979e+000dB,-6.66486097623695e+001°)
1.12798503442180e+003	(-7.82022970397933e+000dB,-6.69049226108819e+001°)
1.13667594946032e+003	(-7.90448918695902e+000dB,-6.71611072173715e+001°)
1.14543382638389e+003	(-7.98962472105473e+000dB,-6.74171654353279e+001°)
1.15425918112139e+003	(-8.07565076340134e+000dB,-6.76730994954529e+001°)
1.16315253357682e+003	(-8.16258224693477e+000dB,-6.79289120160182e+001°)
1.17211440765997e+003	(-8.25043460003282e+000dB,-6.81846060137943e+001°)
1.18114533131724e+003	(-8.33922376711979e+000dB,-6.84401849155952e+001°)
1.19024583656277e+003	(-8.42896623029410e+000dB,-6.86956525704909e+001°)
1.19941645950975e+003	(-8.51967903204223e+000dB,-6.89510132627415e+001°)
1.20865774040206e+003	(-8.61137979910708e+000dB,-6.92062717255108e+001°)
1.21797022364602e+003	(-8.70408676758373e+000dB,-6.94614331554250e+001°)
1.22735445784252e+003	(-8.79781880932130e+000dB,-6.97165032280437e+001°)
1.23681099581932e+003	(-8.89259545971521e+000dB,-6.99714881143190e+001°)
1.24634039466360e+003	(-8.98843694698100e+000dB,-7.02263944981253e+001°)
1.25594321575480e+003	(-9.08536422300744e+000dB,-7.04812295949458e+001°)
1.26562002479769e+003	(-9.18339899589471e+000dB,-7.07360011718150e+001°)
1.27537139185569e+003	(-9.28256376429152e+000dB,-7.09907175686204e+001°)
1.28519789138444e+003	(-9.38288185365424e+000dB,-7.12453877208781e+001°)
1.29510010226567e+003	(-9.48437745456089e+000dB,-7.15000211841090e+001°)
1.30507860784128e+003	(-9.58707566322394e+000dB,-7.17546281599499e+001°)
1.31513399594770e+003	(-9.69100252435752e+000dB,-7.20092195241510e+001°)
1.32526685895055e+003	(-9.79618507656761e+000dB,-7.22638068566231e+001°)
1.33547779377950e+003	(-9.90265140044826e+000dB,-7.25184024737129e+001°)
1.34576740196347e+003	(-1.00104306695824e+001dB,-7.27730194629059e+001°)
1.35613628966603e+003	(-1.01195532046628e+001dB,-7.30276717201707e+001°)
1.36658506772113e+003	(-1.02300505309680e+001dB,-7.32823739901858e+001°)
1.37711435166909e+003	(-1.03419554394487e+001dB,-7.35371419097094e+001°)
1.38772476179287e+003	(-1.04553020517025e+001dB,-7.37919920543833e+001°)
1.39841692315455e+003	(-1.05701258891417e+001dB,-7.40469419892886e+001°)
1.40919146563224e+003	(-1.06864639466847e+001dB,-7.43020103236106e+001°)
1.42004902395712e+003	(-1.08043547713346e+001dB,-7.45572167698003e+001°)
1.43099023775087e+003	(-1.09238385460417e+001dB,-7.48125822076694e+001°)
1.44201575156332e+003	(-1.10449571792848e+001dB,-7.50681287539001e+001°)
1.45312621491045e+003	(-1.11677544008490e+001dB,-7.53238798375061e+001°)
1.46432228231263e+003	(-1.12922758643247e+001dB,-7.55798602818410e+001°)
1.47560461333321e+003	(-1.14185692569041e+001dB,-7.58360963938205e+001°)
1.48697387261732e+003	(-1.15466844171111e+001dB,-7.60926160611013e+001°)
1.49843072993108e+003	(-1.16766734611656e+001dB,-7.63494488580493e+001°)
1.50997586020102e+003	(-1.18085909187561e+001dB,-7.66066261614281e+001°)
1.52160994355387e+003	(-1.19424938790770e+001dB,-7.68641812768540e+001°)
1.53333366535661e+003	(-1.20784421480782e+001dB,-7.71221495771940e+001°)
1.54514771625681e+003	(-1.22164984179804e+001dB,-7.73805686542303e+001°)
1.55705279222339e+003	(-1.23567284502233e+001dB,-7.76394784850864e+001°)
1.56904959458758e+003	(-1.24992012731493e+001dB,-7.78989216151036e+001°)
1.58113883008420e+003	(-1.26439893958700e+001dB,-7.81589433590803e+001°)
1.59332121089338e+003	(-1.27911690399374e+001dB,-7.84195920230463e+001°)
1.60559745468243e+003	(-1.29408203906274e+001dB,-7.86809191490396e+001°)
1.61796828464816e+003	(-1.30930278698667e+001dB,-7.89429797856993e+001°)
1.63043442955948e+003	(-1.32478804330801e+001dB,-7.92058327878864e+001°)
1.64299662380034e+003	(-1.34054718925193e+001dB,-7.94695411490103e+001°)
1.65565560741297e+003	(-1.35659012699624e+001dB,-7.97341723702784e+001°)
1.66841212614149e+003	(-1.37292731820434e+001dB,-7.99997988717196e+001°)
1.68126693147583e+003	(-1.38956982619037e+001dB,-8.02664984505745e+001°)
1.69422078069603e+003	(-1.40652936213515e+001dB,-8.05343547935160e+001°)
1.70727443691682e+003	(-1.42381833582885e+001dB,-8.08034580501900e+001°)
