#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151AA5B7E
#Date Time: 2020-08-24 01:50:26.996
#Sample rate: 2e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 8 kHz
#Period: 125 us
#Amplitude: 6 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0001563974083256458,6.037684571583224,5.400750215506712
0.0001564474083256458,6.037684571583224,5.420981995434998
0.0001564974083256458,6.037684571583224,5.420981995434998
0.0001565474083256458,6.037684571583224,5.420981995434998
0.0001565974083256458,6.037684571583224,5.420981995434998
0.0001566474083256458,6.037684571583224,5.420981995434998
0.0001566974083256458,6.015884313081894,5.441213775363285
0.0001567474083256458,6.015884313081894,5.441213775363285
0.0001567974083256458,6.015884313081894,5.441213775363285
0.0001568474083256458,6.015884313081894,5.441213775363285
0.0001568974083256458,6.015884313081894,5.441213775363285
0.0001569474083256458,6.015884313081894,5.441213775363285
0.0001569974083256458,6.015884313081894,5.441213775363285
0.0001570474083256458,6.015884313081894,5.441213775363285
0.0001570974083256458,6.037684571583224,5.441213775363285
0.0001571474083256458,6.015884313081894,5.461445555291571
0.0001571974083256458,6.015884313081894,5.461445555291571
0.0001572474083256458,6.037684571583224,5.461445555291571
0.0001572974083256458,6.015884313081894,5.461445555291571
0.0001573474083256458,6.037684571583224,5.441213775363285
0.0001573974083256458,6.037684571583224,5.481677335219858
0.0001574474083256458,6.037684571583224,5.461445555291571
0.0001574974083256458,6.037684571583224,5.481677335219858
0.0001575474083256458,6.015884313081894,5.481677335219858
0.0001575974083256458,6.015884313081894,5.461445555291571
0.0001576474083256458,6.015884313081894,5.481677335219858
0.0001576974083256458,6.037684571583224,5.481677335219858
0.0001577474083256458,6.015884313081894,5.481677335219858
0.0001577974083256458,6.015884313081894,5.481677335219858
0.0001578474083256458,6.015884313081894,5.501909115148145
0.0001578974083256458,6.015884313081894,5.501909115148145
0.0001579474083256458,6.015884313081894,5.501909115148145
0.0001579974083256458,6.015884313081894,5.481677335219858
0.0001580474083256458,6.015884313081894,5.501909115148145
0.0001580974083256458,6.015884313081894,5.481677335219858
0.0001581474083256458,6.037684571583224,5.481677335219858
0.0001581974083256458,6.015884313081894,5.501909115148145
0.0001582474083256458,6.037684571583224,5.501909115148145
0.0001582974083256458,6.037684571583224,5.501909115148145
0.0001583474083256458,6.037684571583224,5.501909115148145
0.0001583974083256458,6.037684571583224,5.501909115148145
0.0001584474083256458,6.015884313081894,5.522140895076431
0.0001584974083256458,6.015884313081894,5.522140895076431
0.0001585474083256458,6.037684571583224,5.522140895076431
0.0001585974083256458,6.015884313081894,5.522140895076431
0.0001586474083256458,6.015884313081894,5.522140895076431
0.0001586974083256458,6.015884313081894,5.501909115148145
0.0001587474083256458,6.015884313081894,5.522140895076431
0.0001587974083256458,6.015884313081894,5.522140895076431
0.0001588474083256458,6.015884313081894,5.522140895076431
0.0001588974083256458,6.015884313081894,5.542372675004718
0.0001589474083256458,6.015884313081894,5.542372675004718
0.0001589974083256458,6.015884313081894,5.542372675004718
0.0001590474083256458,6.015884313081894,5.542372675004718
0.0001590974083256458,6.015884313081894,5.522140895076431
0.0001591474083256458,6.037684571583224,5.542372675004718
0.0001591974083256458,6.037684571583224,5.542372675004718
0.0001592474083256458,6.037684571583224,5.562604454933004
0.0001592974083256458,6.037684571583224,5.542372675004718
0.0001593474083256458,6.037684571583224,5.542372675004718
0.0001593974083256458,6.015884313081894,5.542372675004718
0.0001594474083256458,6.015884313081894,5.562604454933004
0.0001594974083256458,6.037684571583224,5.562604454933004
0.0001595474083256458,6.015884313081894,5.562604454933004
0.0001595974083256458,6.015884313081894,5.542372675004718
0.0001596474083256458,6.015884313081894,5.562604454933004
0.0001596974083256458,6.015884313081894,5.562604454933004
0.0001597474083256458,6.015884313081894,5.562604454933004
0.0001597974083256458,6.015884313081894,5.562604454933004
0.0001598474083256458,6.015884313081894,5.562604454933004
0.0001598974083256458,6.015884313081894,5.562604454933004
0.0001599474083256458,6.015884313081894,5.582836234861291
0.0001599974083256458,6.015884313081894,5.562604454933004
0.0001600474083256458,6.015884313081894,5.562604454933004
0.0001600974083256458,6.037684571583224,5.582836234861291
0.0001601474083256458,6.015884313081894,5.582836234861291
0.0001601974083256458,6.037684571583224,5.582836234861291
0.0001602474083256458,6.059484830084554,5.582836234861291
0.0001602974083256458,6.015884313081894,5.582836234861291
0.0001603474083256458,6.015884313081894,5.582836234861291
0.0001603974083256458,6.015884313081894,5.582836234861291
0.0001604474083256458,6.037684571583224,5.582836234861291
0.0001604974083256458,6.015884313081894,5.603068014789578
0.0001605474083256458,6.015884313081894,5.603068014789578
0.0001605974083256458,6.015884313081894,5.603068014789578
0.0001606474083256458,6.015884313081894,5.603068014789578
0.0001606974083256458,6.015884313081894,5.603068014789578
0.0001607474083256458,6.015884313081894,5.603068014789578
0.0001607974083256458,6.015884313081894,5.603068014789578
0.0001608474083256458,6.015884313081894,5.603068014789578
0.0001608974083256458,6.037684571583224,5.603068014789578
0.0001609474083256458,6.015884313081894,5.603068014789578
0.0001609974083256458,6.037684571583224,5.603068014789578
0.0001610474083256458,6.037684571583224,5.603068014789578
0.0001610974083256458,6.037684571583224,5.623299794717864
0.0001611474083256458,6.037684571583224,5.623299794717864
0.0001611974083256458,6.037684571583224,5.623299794717864
0.0001612474083256458,6.015884313081894,5.603068014789578
0.0001612974083256458,6.015884313081894,5.623299794717864
0.0001613474083256458,6.015884313081894,5.623299794717864
0.0001613974083256458,6.015884313081894,5.623299794717864
0.0001614474083256458,6.015884313081894,5.623299794717864
0.0001614974083256458,6.015884313081894,5.623299794717864
0.0001615474083256458,6.015884313081894,5.623299794717864
0.0001615974083256458,6.015884313081894,5.643531574646151
0.0001616474083256458,6.037684571583224,5.623299794717864
0.0001616974083256458,6.015884313081894,5.643531574646151
0.0001617474083256458,6.037684571583224,5.623299794717864
0.0001617974083256458,6.015884313081894,5.643531574646151
0.0001618474083256458,6.015884313081894,5.643531574646151
0.0001618974083256458,6.015884313081894,5.643531574646151
0.0001619474083256458,6.015884313081894,5.643531574646151
0.0001619974083256458,6.037684571583224,5.643531574646151
0.0001620474083256458,6.037684571583224,5.643531574646151
0.0001620974083256458,6.037684571583224,5.643531574646151
0.0001621474083256458,6.037684571583224,5.643531574646151
0.0001621974083256458,6.015884313081894,5.643531574646151
0.0001622474083256458,6.037684571583224,5.643531574646151
0.0001622974083256458,6.015884313081894,5.643531574646151
0.0001623474083256458,6.015884313081894,5.643531574646151
0.0001623974083256458,6.037684571583224,5.643531574646151
0.0001624474083256458,6.015884313081894,5.643531574646151
0.0001624974083256458,6.015884313081894,5.663763354574438
0.0001625474083256458,6.015884313081894,5.663763354574438
0.0001625974083256458,6.015884313081894,5.663763354574438
0.0001626474083256458,6.015884313081894,5.663763354574438
0.0001626974083256458,6.037684571583224,5.663763354574438
0.0001627474083256458,6.015884313081894,5.663763354574438
0.0001627974083256458,6.015884313081894,5.663763354574438
0.0001628474083256458,6.037684571583224,5.663763354574438
0.0001628974083256458,6.037684571583224,5.663763354574438
0.0001629474083256458,6.037684571583224,5.663763354574438
0.0001629974083256458,6.037684571583224,5.683995134502724
0.0001630474083256458,6.015884313081894,5.663763354574438
0.0001630974083256458,6.015884313081894,5.663763354574438
0.0001631474083256458,6.015884313081894,5.683995134502724
0.0001631974083256458,6.015884313081894,5.683995134502724
0.0001632474083256458,6.015884313081894,5.663763354574438
0.0001632974083256458,6.015884313081894,5.663763354574438
0.0001633474083256458,6.015884313081894,5.683995134502724
0.0001633974083256458,6.015884313081894,5.683995134502724
0.0001634474083256458,6.015884313081894,5.683995134502724
0.0001634974083256458,6.015884313081894,5.683995134502724
0.0001635474083256458,6.015884313081894,5.683995134502724
0.0001635974083256458,6.015884313081894,5.683995134502724
0.0001636474083256458,6.015884313081894,5.683995134502724
0.0001636974083256458,5.994084054580564,5.683995134502724
0.0001637474083256458,6.037684571583224,5.683995134502724
0.0001637974083256458,6.015884313081894,5.683995134502724
0.0001638474083256458,6.037684571583224,5.683995134502724
0.0001638974083256458,6.015884313081894,5.704226914431011
0.0001639474083256458,6.037684571583224,5.683995134502724
0.0001639974083256458,6.015884313081894,5.704226914431011
0.0001640474083256458,6.015884313081894,5.683995134502724
0.0001640974083256458,6.015884313081894,5.683995134502724
0.0001641474083256458,5.994084054580564,5.704226914431011
0.0001641974083256458,6.015884313081894,5.704226914431011
0.0001642474083256458,6.015884313081894,5.683995134502724
0.0001642974083256458,6.015884313081894,5.704226914431011
0.0001643474083256458,6.015884313081894,5.704226914431011
0.0001643974083256458,6.015884313081894,5.704226914431011
0.0001644474083256458,6.015884313081894,5.704226914431011
0.0001644974083256458,6.015884313081894,5.704226914431011
0.0001645474083256458,6.015884313081894,5.724458694359297
0.0001645974083256458,6.015884313081894,5.704226914431011
0.0001646474083256458,6.015884313081894,5.704226914431011
0.0001646974083256458,6.015884313081894,5.724458694359297
0.0001647474083256458,6.037684571583224,5.704226914431011
0.0001647974083256458,6.037684571583224,5.704226914431011
0.0001648474083256458,6.037684571583224,5.724458694359297
0.0001648974083256458,6.015884313081894,5.724458694359297
0.0001649474083256458,6.015884313081894,5.704226914431011
0.0001649974083256458,6.015884313081894,5.724458694359297
0.0001650474083256458,6.015884313081894,5.724458694359297
0.0001650974083256458,6.015884313081894,5.724458694359297
0.0001651474083256458,5.994084054580564,5.724458694359297
0.0001651974083256458,6.015884313081894,5.724458694359297
0.0001652474083256458,6.015884313081894,5.724458694359297
0.0001652974083256458,6.015884313081894,5.724458694359297
0.0001653474083256458,6.015884313081894,5.724458694359297
0.0001653974083256458,6.015884313081894,5.724458694359297
0.0001654474083256458,6.015884313081894,5.724458694359297
0.0001654974083256458,6.015884313081894,5.724458694359297
0.0001655474083256458,6.037684571583224,5.724458694359297
0.0001655974083256458,6.015884313081894,5.724458694359297
0.0001656474083256458,6.037684571583224,5.744690474287585
0.0001656974083256458,6.015884313081894,5.724458694359297
0.0001657474083256458,6.015884313081894,5.744690474287585
0.0001657974083256458,6.015884313081894,5.744690474287585
0.0001658474083256458,6.015884313081894,5.724458694359297
0.0001658974083256458,6.015884313081894,5.744690474287585
0.0001659474083256458,6.015884313081894,5.744690474287585
0.0001659974083256458,6.015884313081894,5.744690474287585
0.0001660474083256458,6.015884313081894,5.744690474287585
0.0001660974083256458,6.015884313081894,5.744690474287585
0.0001661474083256458,6.015884313081894,5.744690474287585
0.0001661974083256458,6.015884313081894,5.744690474287585
0.0001662474083256458,6.015884313081894,5.744690474287585
0.0001662974083256458,6.015884313081894,5.744690474287585
0.0001663474083256458,6.015884313081894,5.744690474287585
0.0001663974083256458,6.015884313081894,5.744690474287585
