Freq.	V(vout)
2.39883291901948e+005	(1.00317077108126e+001dB,-7.62719744570703e+001°)
2.45470891568502e+005	(9.85460715255750e+000dB,-7.69054691301613e+001°)
2.51188643150957e+005	(9.67627129654336e+000dB,-7.75355016693035e+001°)
2.57039578276885e+005	(9.49672726176370e+000dB,-7.81621791559042e+001°)
2.63026799189537e+005	(9.31600108580466e+000dB,-7.87856163898802e+001°)
2.69153480392690e+005	(9.13411768897427e+000dB,-7.94059354757002e+001°)
2.75422870333815e+005	(8.95110084175558e+000dB,-8.00232654102372e+001°)
2.81838293126444e+005	(8.76697313538718e+000dB,-8.06377416733952e+001°)
2.88403150312659e+005	(8.58175595537363e+000dB,-8.12495058223148e+001°)
2.95120922666637e+005	(8.39546945772948e+000dB,-8.18587050898045e+001°)
3.01995172040200e+005	(8.20813254776361e+000dB,-8.24654919874940e+001°)
3.09029543251358e+005	(8.01976286121563e+000dB,-8.30700239140695e+001°)
3.16227766016836e+005	(7.83037674756242e+000dB,-8.36724627688142e+001°)
3.23593656929627e+005	(7.63998925532091e+000dB,-8.42729745705571e+001°)
3.31131121482589e+005	(7.44861411918245e+000dB,-8.48717290820191e+001°)
3.38844156139201e+005	(7.25626374882407e+000dB,-8.54688994394412e+001°)
3.46736850452530e+005	(7.06294921925366e+000dB,-8.60646617872831e+001°)
3.54813389233574e+005	(6.86868026255763e+000dB,-8.66591949176974e+001°)
3.63078054770099e+005	(6.67346526093275e+000dB,-8.72526799144075e+001°)
3.71535229097171e+005	(6.47731124089708e+000dB,-8.78452998005483e+001°)
3.80189396320559e+005	(6.28022386858860e+000dB,-8.84372391899747e+001°)
3.89045144994279e+005	(6.08220744607482e+000dB,-8.90286839414909e+001°)
3.98107170553495e+005	(5.88326490861062e+000dB,-8.96198208154146e+001°)
4.07380277804111e+005	(5.68339782279709e+000dB,-9.02108371318600e+001°)
4.16869383470333e+005	(5.48260638560856e+000dB,-9.08019204300977e+001°)
4.26579518801590e+005	(5.28088942427054e+000dB,-9.13932581283407e+001°)
4.36515832240164e+005	(5.07824439698634e+000dB,-9.19850371832938e+001°)
4.46683592150961e+005	(4.87466739452551e+000dB,-9.25774437488136e+001°)
4.57088189614873e+005	(4.67015314270207e+000dB,-9.31706628330312e+001°)
4.67735141287196e+005	(4.46469500578597e+000dB,-9.37648779533160e+001°)
4.78630092322636e+005	(4.25828499090599e+000dB,-9.43602707884824e+001°)
4.89778819368444e+005	(4.05091375351670e+000dB,-9.49570208276824e+001°)
5.01187233627270e+005	(3.84257060401690e+000dB,-9.55553050154720e+001°)
5.12861383991362e+005	(3.63324351562039e+000dB,-9.61552973925946e+001°)
5.24807460249770e+005	(3.42291913359410e+000dB,-9.67571687320881e+001°)
5.37031796370250e+005	(3.21158278599084e+000dB,-9.73610861703989e+001°)
5.49540873857621e+005	(2.99921849601675e+000dB,-9.79672128332649e+001°)
5.62341325190346e+005	(2.78580899618462e+000dB,-9.85757074562241e+001°)
5.75439937337154e+005	(2.57133574441515e+000dB,-9.91867239997080e+001°)
5.88843655355586e+005	(2.35577894225736e+000dB,-9.98004112587863e+001°)
6.02559586074354e+005	(2.13911755540808e+000dB,-1.00416912467754e+002°)
6.16595001861479e+005	(1.92132933671690e+000dB,-1.01036364899878e+002°)
6.30957344480189e+005	(1.70239085186876e+000dB,-1.01658899462760e+002°)
6.45654229034652e+005	(1.48227750793969e+000dB,-1.02284640289923e+002°)
6.60693448007592e+005	(1.26096358502317e+000dB,-1.02913704329368e+002°)
6.76082975391978e+005	(1.03842227112396e+000dB,-1.03546200930030e+002°)
6.91830970918932e+005	(8.14625700513783e-001dB,-1.04182231427223e+002°)
7.07945784384134e+005	(5.89544995737643e-001dB,-1.04821888728319e+002°)
7.24435960074986e+005	(3.63150313452041e-001dB,-1.05465256900106e+002°)
7.41310241300913e+005	(1.35410894265100e-001dB,-1.06112410759442e+002°)
7.58577575029179e+005	(-9.37048832650561e-002dB,-1.06763415468990e+002°)
7.76247116628687e+005	(-3.24229444334779e-001dB,-1.07418326140012e+002°)
7.94328234724276e+005	(-5.56195955183478e-001dB,-1.08077187444359e+002°)
8.12830516164094e+005	(-7.89638255872088e-001dB,-1.08740033237975e+002°)
8.31763771102666e+005	(-1.02459078848415e+000dB,-1.09406886198381e+002°)
8.51138038202371e+005	(-1.26108852071377e+000dB,-1.10077757478751e+002°)
8.70963589956075e+005	(-1.49916686483899e+000dB,-1.10752646381328e+002°)
8.91250938133740e+005	(-1.73886159211703e+000dB,-1.11431540053048e+002°)
9.12010839355904e+005	(-1.98020874267935e+000dB,-1.12114413206300e+002°)
9.33254300796985e+005	(-2.22324453104814e+000dB,-1.12801227867863e+002°)
9.54992586021430e+005	(-2.46800524744329e+000dB,-1.13491933159050e+002°)
9.77237220955804e+005	(-2.71452715509749e+000dB,-1.14186465110136e+002°)
1.00000000000000e+006	(-2.96284638384867e+000dB,-1.14884746512097e+002°)
